age,income_pctl
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
46,0.995
